ID,year,Award_Title,Award_Amount,Award_Type,AwardEffectiveDate,Directorate (abbr),Directorate,Division (abbr),Division,Institution_name,Institution_Name_New,Institution_address,Institution_city,Institution_zip,Institution_state,Institution_congress_dist,Educational_inst,sbir,Institution_type
1622389,2016,"EAGER: Novel techniques for the selective collection and separation of highly-oxidized organic compounds through the application of CO2-triggered ""switchable"" polarity surfaces",100000,Standard Grant,03/15/2016,ENG,Directorate For Engineering,CBET,"Div Of Chem, Bioeng, Env, & Transp Sys",Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1623997,2016,Enhancing the K2 ROV to Support Coastal Ocean Infrastructure and Science,381889,Standard Grant,04/15/2016,GEO,Directorate For Geosciences,OCE,Division Of Ocean Sciences,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1624774,2016,MRI: Acquisition of a MALDI-TOF Mass Spectrometer at Fairfield University,271407,Standard Grant,09/01/2016,MPS,Direct For Mathematical & Physical Scien,CHE,Division Of Chemistry,Fairfield University,Fairfield University,1073 North Benson Road,Fairfield,068245195,Connecticut,04,1,0,Higher Education
1626755,2016,Doctoral Dissertation Research:  Federal State-Making and Democratic Processes in Nepal,7342,Standard Grant,08/01/2016,SBE,"Direct For Social, Behav & Economic Scie",BCS,Division Of Behavioral and Cognitive Sci,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1627640,2016,Collaborative Research: Trade and Informality in the Presence of Labor Market Frictions,72234,Standard Grant,08/15/2016,SBE,"Direct For Social, Behav & Economic Scie",SES,Divn Of Social and Economic Sciences,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1628566,2016,Doctoral Dissertation Research: The Impact of Free Trade Agreements on Supply Chain Logistics,867,Standard Grant,08/01/2016,SBE,"Direct For Social, Behav & Economic Scie",BCS,Division Of Behavioral and Cognitive Sci,Yale University,Yale University,105 WALL ST,New Haven,065208327,Connecticut,03,1,0,Higher Education
1628939,2016,Collaborative Research: Honest Inference and Efficiency Bounds for Nonparametric Regression and Approximate Moment Condition Models,202154,Standard Grant,09/15/2016,SBE,"Direct For Social, Behav & Economic Scie",SES,Divn Of Social and Economic Sciences,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1630728,2016,Student Travel Funding for Logic in Computer Science (LICS) 2016,14994,Standard Grant,05/01/2016,CSE,Direct For Computer & Info Scie & Enginr,CCF,Division of Computing and Communication Foundations,Yale University,Yale University,105 WALL ST,New Haven,065208327,Connecticut,03,1,0,Higher Education
1630846,2016,Collaborative Research:  Spray-Mediated Gas Fluxes across the Air-Sea Interface,134623,Standard Grant,01/01/2016,GEO,Directorate For Geosciences,AGS,Div Atmospheric & Geospace Sciences,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1632588,2016,Beam-Driven Accelerator Studies,525000,Standard Grant,09/01/2016,MPS,Direct For Mathematical & Physical Scien,PHY,Division Of Physics,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1633282,2016,TWC: Small: Collaborative: Computation and Access Control on Big Multiuser Data,144165,Standard Grant,01/01/2016,CSE,Direct For Computer & Info Scie & Enginr,CNS,Division Of Computer and Network Systems,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1633908,2016,Support for activities related to the 13th International Conference of Mercury as a Global Pollutant,36992,Continuing Grant,07/01/2016,GEO,Directorate For Geosciences,OCE,Division Of Ocean Sciences,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1634048,2016,Collaborative research: Transformations and mercury isotopic fractionation of methylmercury by marine phytoplankton,258354,Standard Grant,09/01/2016,GEO,Directorate For Geosciences,OCE,Division Of Ocean Sciences,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1634563,2016,Collaborative Research: Computational Design of Programmable Lattice Material Systems,266053,Standard Grant,09/01/2016,ENG,Directorate For Engineering,CMMI,"Div Of Civil, Mechanical, & Manufact Inn",University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,Storrs,062691133,Connecticut,02,1,0,Higher Education
1634988,2016,Measurements and Models of Cell Nuclear Mechanics,450000,Standard Grant,09/01/2016,ENG,Directorate For Engineering,CMMI,"Div Of Civil, Mechanical, & Manufact Inn",Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1635103,2016,"Systematic Design, Analysis and Control of Manufacturable Nano Machines",350000,Standard Grant,09/01/2016,ENG,Directorate For Engineering,CMMI,"Div Of Civil, Mechanical, & Manufact Inn",University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1636493,2016,Student Travel Support for SAT/SMT/AR Summer School at IJCAR 2016,30000,Standard Grant,05/01/2016,CSE,Direct For Computer & Info Scie & Enginr,CCF,Division of Computing and Communication Foundations,Yale University,Yale University,105 WALL ST,New Haven,065208327,Connecticut,03,1,0,Higher Education
1636509,2016,EAGER: Preparing the Yale Metal Life Cycles Database for Global Distribution,233785,Standard Grant,04/01/2016,ENG,Directorate For Engineering,CBET,"Div Of Chem, Bioeng, Env, & Transp Sys",Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1637012,2016,Doctoral Dissertation Improvement Award: Reconstruction of Social Organization Through Analysis of Material Remains,25200,Standard Grant,08/01/2016,SBE,"Direct For Social, Behav & Economic Scie",BCS,Division Of Behavioral and Cognitive Sci,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1637385,2016,AitF: The Fuzzy Log: A Unifying Abstraction for the Theory and Practice of Distributed Systems,600000,Standard Grant,10/01/2016,CSE,Direct For Computer & Info Scie & Enginr,CCF,Division of Computing and Communication Foundations,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1637647,2016,NRI: Rethinking Multi-Legged Robots: Passive Terrain Adaptability through Underactuated Mechanisms and Exactly-Constrained Kinematics,718214,Standard Grant,10/01/2016,CSE,Direct For Computer & Info Scie & Enginr,IIS,Div Of Information & Intelligent Systems,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1638626,2016,Doctoral Dissertation Improvement Award:  Status Differentiation in Mobile Traditional Societies,20312,Standard Grant,08/01/2016,SBE,"Direct For Social, Behav & Economic Scie",BCS,Division Of Behavioral and Cognitive Sci,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1638952,2016,RAPID:  Migration Waves,74787,Standard Grant,07/01/2016,SBE,"Direct For Social, Behav & Economic Scie",SES,Divn Of Social and Economic Sciences,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1639914,2016,PFI:AIR - TT:  Scale-up and Prototyping of Novel Scaffold Fabrication for Bone Regeneration,200000,Standard Grant,09/01/2016,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1640008,2016,Biomedical Science and Engineering Summer School,49728,Standard Grant,05/15/2016,ENG,Directorate For Engineering,EFMA,Emerging Frontiers & Multidisciplinary Activities,University of Connecticut Health Center,University of Connecticut,263 Farmington Ave.,Farmington,060305335,Connecticut,05,1,0,Higher Education
1640375,2016,PFI:AIR - TT:  Large Area Fabrication of Next Generation Nanofiltration Membranes With Aligned and Stimuli Responsive Nanopores,200000,Standard Grant,09/15/2016,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1640701,2016,PFI:AIR-TT:  Prototype Development and Demonstration of Milli-electrode Array (MEA) as Real-time In situ Profiling Device in Waste Treatment Systems,200000,Standard Grant,01/01/2017,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1640959,2016,EFRI ACQUIRE: Integrated Nanophotonic Solid State Memories for Telecom Wavelength Quantum Repeaters,2000000,Standard Grant,10/01/2016,ENG,Directorate For Engineering,EFMA,Emerging Frontiers & Multidisciplinary Activities,Yale University,Yale University,105 WALL ST,New Haven,065208327,Connecticut,03,1,0,Higher Education
1643311,2016,Student Travel funding for Logic Mentoring Workshop (LMW) at (LICS) 2016,14680,Standard Grant,06/15/2016,CSE,Direct For Computer & Info Scie & Enginr,CCF,Division of Computing and Communication Foundations,Yale University,Yale University,105 WALL ST,New Haven,065208327,Connecticut,03,1,0,Higher Education
1643825,2016,"Genome Assembly and Analysis of the Bloom Forming Southern Ocean Salp, Salpa Thompsoni",250039,Standard Grant,09/15/2017,GEO,Directorate For Geosciences,OPP,Office of Polar Programs (OPP),University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1644701,2016,I-Corps: Iridium Complexes for Electrocatalysis,50000,Standard Grant,08/15/2016,TIP,"Dir for Tech, Innovation, & Partnerships",ITE,Innovation and Technology Ecosystems,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1645057,2016,"Magma Waves, magma wagging and volcanic oscillations",543000,Continuing Grant,04/01/2017,GEO,Directorate For Geosciences,EAR,Division Of Earth Sciences,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1645204,2016,Collaborative Research: GEODES: Geoscience Diversity Experiential Simulations,16454,Standard Grant,03/15/2017,GEO,Directorate For Geosciences,ICER,ICER,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1647209,2016,US Ignite: Focus Area 1: SD2N: Software-Defined Urban Distribution Network for Smart Cities,600000,Standard Grant,01/01/2017,CSE,Direct For Computer & Info Scie & Enginr,CNS,Division Of Computer and Network Systems,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,Storrs,062691133,Connecticut,02,1,0,Higher Education
1649101,2016,National Workshop on Redefining Cyber Forensics,49995,Standard Grant,09/01/2016,EHR,Direct For Education and Human Resources,DGE,Division Of Graduate Education,University of New Haven,University of New Haven,300 Boston Post Road,West Haven,065161916,Connecticut,03,1,0,Higher Education
1649360,2016,Sixth International IEEE Conference on  Computational Advances in Bio and medical Sciences (ICCABS) - Travel Awards,20000,Standard Grant,09/01/2016,CSE,Direct For Computer & Info Scie & Enginr,CCF,Division of Computing and Communication Foundations,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1649585,2016,"Global Eustasy or Tectonic Subsidence? Investigating Controls on Basin Evolution During Cenozoic Plate Reorganization, Magallanes Basin, Patagonia",231613,Standard Grant,06/15/2016,GEO,Directorate For Geosciences,EAR,Division Of Earth Sciences,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1650162,2016,Collaborative Research: Reconstructing the Plastic-to-Brittle Exhumation History of the Taiwan Metamorphic Core,245452,Standard Grant,08/15/2017,GEO,Directorate For Geosciences,EAR,Division Of Earth Sciences,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1650313,2016,Collaborative Research:   Punctuated versus gradual topographic evolution of Cordilleran-style orogenic belts,181896,Standard Grant,02/01/2017,GEO,Directorate For Geosciences,EAR,Division Of Earth Sciences,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1650329,2016,"The Fate of Subducted Carbon Dioxide During Metamorphism, Syros and Tinos Islands, Greece",321347,Standard Grant,01/01/2017,GEO,Directorate For Geosciences,EAR,Division Of Earth Sciences,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1650396,2016,Collaborative Research:   Punctuated versus gradual topographic evolution of Cordilleran-style orogenic belts,262315,Standard Grant,02/01/2017,GEO,Directorate For Geosciences,EAR,Division Of Earth Sciences,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1650520,2016,2017 Quality and Productivity Research Conference - Quality and Statistics: Path to a Better Life,21000,Standard Grant,09/01/2016,MPS,Direct For Mathematical & Physical Scien,DMS,Division Of Mathematical Sciences,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1650538,2016,Planning I/UCRC University of Connecticut: Center for Science of Heterogeneous Additive Printing of 3D Materials (SHAP3D),15000,Standard Grant,02/01/2017,ENG,Directorate For Engineering,EEC,Div Of Engineering Education and Centers,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1650544,2016,Phase I I/UCRC University of Connecticut Site: Center for Novel High Voltage/Temperature Materials and Structures (HVT),300000,Standard Grant,02/01/2017,ENG,Directorate For Engineering,EEC,Div Of Engineering Education and Centers,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1650546,2016,CAREER: Analysis and Geometry of Measures,410000,Continuing Grant,03/01/2017,MPS,Direct For Mathematical & Physical Scien,DMS,Division Of Mathematical Sciences,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1650596,2016,EAGER: Concurrent Data Structures,265044,Standard Grant,09/01/2016,CSE,Direct For Computer & Info Scie & Enginr,CCF,Division of Computing and Communication Foundations,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1651396,2016,CAREER: Statistical Tools for Tracking Synaptic Plasticity in Neural Spiking Data,452340,Continuing Grant,06/01/2017,CSE,Direct For Computer & Info Scie & Enginr,IIS,Div Of Information & Intelligent Systems,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1651717,2016,CAREER: Heterogeneous Molecular Catalysts for Electrochemical CO2 Reduction,700000,Continuing Grant,06/01/2017,MPS,Direct For Mathematical & Physical Scien,CHE,Division Of Chemistry,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1651945,2016,CAREER: Security Applications of DRAM Cell Decay Effects,550000,Continuing Grant,04/15/2017,CSE,Direct For Computer & Info Scie & Enginr,CNS,Division Of Computer and Network Systems,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1652218,2016,CAREER: Algorithmic Challenges and Opportunities in Spatial Data Analysis,511429,Continuing Grant,02/15/2017,CSE,Direct For Computer & Info Scie & Enginr,CCF,Division of Computing and Communication Foundations,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1652606,2016,CAREER:  SusChEM: Heavy Atom Isotope Effects in Carbon Dioxide Fixation Catalysis: Fundamental Understanding and Catalyst Discovery,664576,Continuing Grant,07/01/2017,MPS,Direct For Mathematical & Physical Scien,CHE,Division Of Chemistry,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1653160,2016,CAREER: A Systems Approach to Discovering Mechanical Sensors in Heart Muscle Cells,500000,Standard Grant,03/15/2017,ENG,Directorate For Engineering,CMMI,"Div Of Civil, Mechanical, & Manufact Inn",Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1653232,2016,CAREER: Searching for New Physics from a Dark Sector Using Optically Levitated Microspheres,575761,Continuing Grant,02/01/2017,MPS,Direct For Mathematical & Physical Scien,PHY,Division Of Physics,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1653358,2016,CAREER: Understanding Collagen Microcracks in Soft Tissues Under Normal Body Loads,500000,Standard Grant,03/01/2017,ENG,Directorate For Engineering,CMMI,"Div Of Civil, Mechanical, & Manufact Inn",University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1653793,2016,CAREER: Palladium-Catalyzed Dehydrogenation of Carbonyl Compounds,649500,Continuing Grant,02/01/2017,MPS,Direct For Mathematical & Physical Scien,CHE,Division Of Chemistry,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1653854,2016,CAREER: Promoting Engineering Innovation Through Increased Neurodiversity by Encouraging the Participation of Students with ADHD,519967,Standard Grant,01/01/2017,ENG,Directorate For Engineering,EEC,Div Of Engineering Education and Centers,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1654462,2016,CAREER: Linking Upstream Land-Use Dynamics and Downstream Sedimentation,475000,Continuing Grant,04/15/2017,SBE,"Direct For Social, Behav & Economic Scie",BCS,Division Of Behavioral and Cognitive Sci,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1655217,2016,Collaborative Research: RUI: What are the causes and consequences of reproductive cooperation between unrelated male fish?,325618,Standard Grant,11/15/2017,BIO,Direct For Biological Sciences,IOS,Division Of Integrative Organismal Systems,Southern Connecticut State University,Southern Connecticut State University,501 CRESCENT ST,NEW HAVEN,065151330,Connecticut,03,1,0,Higher Education
1655451,2016,I-Corps: Milli-electrode Array as Next Generation Profiling Technology for Biochemical Reaction Systems,50000,Standard Grant,12/01/2016,TIP,"Dir for Tech, Innovation, & Partnerships",ITE,Innovation and Technology Ecosystems,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1655790,2016,"Collaborative Research: Headwater stream networks in a warming world: predicting heterotrophic ecosystem function using theory, multi-scale temperature manipulations and modeling",223718,Standard Grant,07/01/2017,BIO,Direct For Biological Sciences,DEB,Division Of Environmental Biology,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1655831,2016,Collaborative Research:  Does variation in development explain variation in phenological responses to temperature?,83731,Standard Grant,05/01/2017,BIO,Direct For Biological Sciences,DEB,Division Of Environmental Biology,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1655891,2016,Exploring Endosymbiont Biodiversity and Complexity in the Family Cicadidae,846955,Standard Grant,07/15/2017,BIO,Direct For Biological Sciences,DEB,Division Of Environmental Biology,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1656313,2016,Robust Inference in Econometrics,226125,Continuing Grant,09/01/2017,SBE,"Direct For Social, Behav & Economic Scie",SES,Divn Of Social and Economic Sciences,Yale University,Yale University,105 WALL ST,New Haven,065208327,Connecticut,03,1,0,Higher Education
1656475,2016,Collaborative Research: Mapping interactions mediated by secondary metabolites in a fungus-growing ant microbiome,800857,Continuing Grant,07/01/2017,BIO,Direct For Biological Sciences,IOS,Division Of Integrative Organismal Systems,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1656572,2016,Testing hypotheses for the developmental basis of a morphological novelty in treehoppers,602457,Standard Grant,08/01/2017,BIO,Direct For Biological Sciences,IOS,Division Of Integrative Organismal Systems,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1656610,2016,Collaborative Research: Conifer leaf anatomy determines hydraulic functioning,407429,Continuing Grant,04/01/2017,BIO,Direct For Biological Sciences,IOS,Division Of Integrative Organismal Systems,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1657382,2016,"Doctoral Dissertation Research: Aging, Kinship, and Social Transformation",13249,Standard Grant,02/01/2017,SBE,"Direct For Social, Behav & Economic Scie",BCS,Division Of Behavioral and Cognitive Sci,Yale University,Yale University,105 WALL ST,New Haven,065208327,Connecticut,03,1,0,Higher Education
1657801,2016,Collaborative Research: Cryptic nitrogen cycling in the subterranean estuary,159999,Standard Grant,05/01/2017,GEO,Directorate For Geosciences,OCE,Division Of Ocean Sciences,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1658713,2016,"IRES: Studying the Nucleon Structure in Orsay, France",248238,Standard Grant,06/01/2017,O/D,Office Of The Director,OISE,Office Of Internatl Science &Engineering,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1658742,2016,REU Site Mystic Aquarium: Collaborative Research: Investigating the Consequences of Global Change on Marine Animals and their Ecosystems,42798,Standard Grant,05/01/2017,BIO,Direct For Biological Sciences,DBI,Div Of Biological Infrastructure,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1658875,2016,Collaborative Research: A Unified Approach to Spatial Economics,190503,Continuing Grant,08/15/2017,SBE,"Direct For Social, Behav & Economic Scie",SES,Divn Of Social and Economic Sciences,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1659006,2016,RCN: RATES: Building a Spatial and Temporal Framework for Understanding Surface Earth Processes,500000,Standard Grant,02/15/2017,GEO,Directorate For Geosciences,EAR,Division Of Earth Sciences,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1659085,2016,REU Site: Comparative and Developmental Origins of Social Cognition,428364,Continuing Grant,04/01/2017,SBE,"Direct For Social, Behav & Economic Scie",SMA,SBE Off Of Multidisciplinary Activities,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1659643,2016,"REU Site: Differential Geometry, Mathematical Physics, Mathematical Finance, and Mathematics Education",315001,Standard Grant,05/01/2017,MPS,Direct For Mathematical & Physical Scien,DMS,Division Of Mathematical Sciences,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1659764,2016,REU Site: Trustable Embedded Systems Security Research,359999,Standard Grant,02/01/2017,CSE,Direct For Computer & Info Scie & Enginr,CCF,Division of Computing and Communication Foundations,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1659953,2016,Understanding the Decrease of Precipitation Extremes at High Temperature and its Implications,542905,Continuing Grant,06/01/2017,GEO,Directorate For Geosciences,AGS,Div Atmospheric & Geospace Sciences,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1660000,2016,Collaborative Research: ABI Development: Creating a generic workflow for scaling up the production of species ranges,184686,Standard Grant,08/15/2016,BIO,Direct For Biological Sciences,DBI,Div Of Biological Infrastructure,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1660031,2016,Topics in stochastic analysis,149194,Standard Grant,08/20/2016,MPS,Direct For Mathematical & Physical Scien,DMS,Division Of Mathematical Sciences,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1660648,2016,Collaborative Proposal: ABI Innovation:A Graph Based Approach for the Genome Wide Prediction of Conditionaly Essential Genes,1203514,Standard Grant,09/15/2017,BIO,Direct For Biological Sciences,DBI,Div Of Biological Infrastructure,Yale University,Yale University,105 WALL ST,NEW HAVEN,065118917,Connecticut,03,1,0,Higher Education
1662429,2016,Biomechanical Simulations of Progressing Osteoarthritis to Advance Understanding and Therapies,399950,Standard Grant,09/01/2017,ENG,Directorate For Engineering,CMMI,"Div Of Civil, Mechanical, & Manufact Inn",University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
1664366,2016,The Effects of Social Capital and Cultural Models on the Retention and Degree Attainment of Women and Minority Engineering Undergraduates,882335,Continuing Grant,07/01/2016,EHR,Direct For Education and Human Resources,HRD,Division Of Human Resource Development,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1665137,2016,Collaborative Research:  INFEWS N/P/H2O:  Electrochemical Approaches to Sustainable Dinitrogen Fixation,300000,Standard Grant,09/01/2017,MPS,Direct For Mathematical & Physical Scien,CHE,Division Of Chemistry,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1700089,2017,Categorification at Roots of Unity,117500,Continuing Grant,07/15/2017,MPS,Direct For Mathematical & Physical Scien,DMS,Division Of Mathematical Sciences,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1700109,2017,"Group Actions, Homogeneous Dynamics, and Number Theory",143999,Continuing Grant,06/15/2017,MPS,Direct For Mathematical & Physical Scien,DMS,Division Of Mathematical Sciences,Wesleyan University,Wesleyan University,237 HIGH STREET RM 409,MIDDLETOWN,064593208,Connecticut,03,1,0,Higher Education
1700165,2017,"Groups, Manifolds, and Complexes",150000,Standard Grant,07/01/2017,MPS,Direct For Mathematical & Physical Scien,DMS,Division Of Mathematical Sciences,Yale University,Yale University,Office of Sponsored Projects,New Haven,065208327,Connecticut,03,1,0,Higher Education
1700551,2017,"Visualizing Molecular Dynamics in Large Molecules using Intense, femtosecond, Pump-Probe Laser Pulses",449998,Continuing Grant,08/01/2017,MPS,Direct For Mathematical & Physical Scien,PHY,Division Of Physics,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1700805,2017,Collaborative Research: Kinetics and Mechanism of Restructuring of Atmospheric Soot and Associated Impact on Light Absorption,63689,Standard Grant,08/22/2016,GEO,Directorate For Geosciences,AGS,Div Atmospheric & Geospace Sciences,University of New Haven,University of New Haven,300 Boston Post Road,West Haven,065161916,Connecticut,03,1,0,Higher Education
1700918,2017,Multiparameter Harmonic analysis and sharp geometric inequalities with applications to PDEs,28258,Standard Grant,08/28/2016,MPS,Direct For Mathematical & Physical Scien,DMS,Division Of Mathematical Sciences,University of Connecticut,University of Connecticut,438 Whitney Road Ext.,Storrs,062691133,Connecticut,02,1,0,Higher Education
1700941,2017,PFI:AIR - TT:  Developing high-throughput whole slide imaging platform using single-frame instant-focusing scheme,200000,Standard Grant,06/15/2017,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,University of Connecticut,University of Connecticut,438 WHITNEY RD EXTENSION UNIT 11,STORRS,062691133,Connecticut,02,1,0,Higher Education
